time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2018-02-24T03:00:00.0000000Z,2018-02-24T04:00:00.0000000Z,2018-02-24T03:02:09.0000000Z,2018-02-24T03:59:14.0000000Z,1288.05,1288.05,1271.96,1279.47,55.56803871,91
2018-02-24T04:00:00.0000000Z,2018-02-24T05:00:00.0000000Z,2018-02-24T04:02:19.0000000Z,2018-02-24T04:59:29.0000000Z,1281.09,1291.84,1279.48,1279.48,5.4245912,26
2018-02-24T05:00:00.0000000Z,2018-02-24T06:00:00.0000000Z,2018-02-24T05:03:34.0000000Z,2018-02-24T05:51:08.0000000Z,1279.47,1287.7,1279.47,1287.21,8.70949795,39
2018-02-24T06:00:00.0000000Z,2018-02-24T07:00:00.0000000Z,2018-02-24T06:11:48.0000000Z,2018-02-24T06:56:09.0000000Z,1291.81,1291.82,1246.68,1250.67,82.14138144,177
2018-02-24T07:00:00.0000000Z,2018-02-24T08:00:00.0000000Z,2018-02-24T07:02:33.0000000Z,2018-02-24T07:57:44.0000000Z,1246.42,1246.42,1209.32,1226.11,87.77249541,209
2018-02-24T08:00:00.0000000Z,2018-02-24T09:00:00.0000000Z,2018-02-24T08:00:36.0000000Z,2018-02-24T08:51:42.0000000Z,1231.14,1231.25,1213.07,1222.33,72.64743756,107
2018-02-24T09:00:00.0000000Z,2018-02-24T10:00:00.0000000Z,2018-02-24T09:02:22.0000000Z,2018-02-24T09:57:48.0000000Z,1223.58,1243.29,1223.58,1226.6,76.05967798,159
2018-02-24T10:00:00.0000000Z,2018-02-24T11:00:00.0000000Z,2018-02-24T10:00:43.0000000Z,2018-02-24T10:58:32.0000000Z,1225.08,1225.08,1178.61,1189.97,128.23497549,212
2018-02-24T11:00:00.0000000Z,2018-02-24T12:00:00.0000000Z,2018-02-24T11:00:07.0000000Z,2018-02-24T11:59:53.0000000Z,1188.3,1196.2,1175.0,1191.06,60.0035209,82
2018-02-24T12:00:00.0000000Z,2018-02-24T13:00:00.0000000Z,2018-02-24T12:00:00.0000000Z,2018-02-24T12:59:35.0000000Z,1192.61,1197.0,1180.14,1197.0,66.58570969,137
2018-02-24T13:00:00.0000000Z,2018-02-24T14:00:00.0000000Z,2018-02-24T13:01:21.0000000Z,2018-02-24T13:59:40.0000000Z,1196.67,1196.69,1162.39,1173.0,198.26571633,196
2018-02-24T14:00:00.0000000Z,2018-02-24T15:00:00.0000000Z,2018-02-24T14:00:00.0000000Z,2018-02-24T14:59:46.0000000Z,1173.0,1196.62,1164.45,1193.63,141.87360353,127
2018-02-24T15:00:00.0000000Z,2018-02-24T16:00:00.0000000Z,2018-02-24T15:00:46.0000000Z,2018-02-24T15:59:24.0000000Z,1188.02,1196.26,1180.32,1184.1,88.69341774,91
2018-02-24T16:00:00.0000000Z,2018-02-24T17:00:00.0000000Z,2018-02-24T16:00:18.0000000Z,2018-02-24T16:59:31.0000000Z,1182.81,1197.0,1176.86,1196.85,66.89261346,120
2018-02-24T17:00:00.0000000Z,2018-02-24T18:00:00.0000000Z,2018-02-24T17:01:47.0000000Z,2018-02-24T17:55:50.0000000Z,1194.63,1194.64,1177.45,1188.78,66.25968856,87
2018-02-24T18:00:00.0000000Z,2018-02-24T19:00:00.0000000Z,2018-02-24T18:00:41.0000000Z,2018-02-24T18:59:25.0000000Z,1183.58,1187.87,1169.01,1170.07,85.74570559,88
2018-02-24T19:00:00.0000000Z,2018-02-24T20:00:00.0000000Z,2018-02-24T19:00:04.0000000Z,2018-02-24T19:57:22.0000000Z,1169.45,1178.26,1163.04,1172.95,110.82018357,115
2018-02-24T20:00:00.0000000Z,2018-02-24T21:00:00.0000000Z,2018-02-24T20:01:04.0000000Z,2018-02-24T20:58:36.0000000Z,1170.77,1170.77,1126.1,1138.98,291.42021106,351
2018-02-24T21:00:00.0000000Z,2018-02-24T22:00:00.0000000Z,2018-02-24T21:00:10.0000000Z,2018-02-24T21:58:42.0000000Z,1136.75,1146.61,1132.53,1144.3,44.62450034,61
2018-02-24T22:00:00.0000000Z,2018-02-24T23:00:00.0000000Z,2018-02-24T22:00:05.0000000Z,2018-02-24T22:59:47.0000000Z,1144.72,1175.0,1138.8,1147.05,325.970641337,365
2018-02-24T23:00:00.0000000Z,2018-02-25T00:00:00.0000000Z,2018-02-24T23:01:01.0000000Z,2018-02-24T23:56:19.0000000Z,1150.27,1182.27,1142.18,1179.1,40.92804278,85
2018-02-25T00:00:00.0000000Z,2018-02-25T01:00:00.0000000Z,2018-02-25T00:00:46.0000000Z,2018-02-25T00:53:49.0000000Z,1179.1,1179.1,1161.81,1175.01,15.1883208,37
2018-02-25T01:00:00.0000000Z,2018-02-25T02:00:00.0000000Z,2018-02-25T01:03:22.0000000Z,2018-02-25T01:59:25.0000000Z,1175.31,1194.12,1174.92,1194.12,40.55259702,70
2018-02-25T02:00:00.0000000Z,2018-02-25T03:00:00.0000000Z,2018-02-25T02:00:51.0000000Z,2018-02-25T02:58:53.0000000Z,1190.94,1190.94,1169.3,1174.1,41.06585671,80
2018-02-25T03:00:00.0000000Z,2018-02-25T04:00:00.0000000Z,2018-02-25T03:21:36.0000000Z,2018-02-25T03:50:17.0000000Z,1168.5,1171.62,1154.85,1167.21,9.75620109,28
2018-02-25T04:00:00.0000000Z,2018-02-25T05:00:00.0000000Z,2018-02-25T04:07:25.0000000Z,2018-02-25T04:50:47.0000000Z,1173.4,1197.0,1173.4,1185.52,135.70924086,68
2018-02-25T05:00:00.0000000Z,2018-02-25T06:00:00.0000000Z,2018-02-25T05:09:45.0000000Z,2018-02-25T05:50:24.0000000Z,1190.09,1190.09,1174.68,1184.33,7.03720653,19
2018-02-25T06:00:00.0000000Z,2018-02-25T07:00:00.0000000Z,2018-02-25T06:06:53.0000000Z,2018-02-25T06:53:54.0000000Z,1189.27,1200.0,1189.27,1196.89,46.83334696,46
2018-02-25T07:00:00.0000000Z,2018-02-25T08:00:00.0000000Z,2018-02-25T07:13:07.0000000Z,2018-02-25T07:59:54.0000000Z,1198.38,1202.54,1189.7,1194.35,45.58501558,123
2018-02-25T08:00:00.0000000Z,2018-02-25T09:00:00.0000000Z,2018-02-25T08:00:09.0000000Z,2018-02-25T08:51:40.0000000Z,1189.69,1194.16,1173.33,1176.11,62.80886329,153
2018-02-25T09:00:00.0000000Z,2018-02-25T10:00:00.0000000Z,2018-02-25T09:01:44.0000000Z,2018-02-25T09:53:02.0000000Z,1173.78,1180.44,1161.05,1171.15,55.85655171,130
2018-02-25T10:00:00.0000000Z,2018-02-25T11:00:00.0000000Z,2018-02-25T10:21:07.0000000Z,2018-02-25T10:58:11.0000000Z,1172.6,1182.77,1170.95,1174.64,7.44093509,29
2018-02-25T11:00:00.0000000Z,2018-02-25T12:00:00.0000000Z,2018-02-25T11:00:55.0000000Z,2018-02-25T11:54:10.0000000Z,1180.6,1188.68,1176.76,1176.76,5.25655808,35
2018-02-25T12:00:00.0000000Z,2018-02-25T13:00:00.0000000Z,2018-02-25T12:06:03.0000000Z,2018-02-25T12:51:15.0000000Z,1178.6,1181.3,1152.42,1158.01,124.20800308,146
2018-02-25T13:00:00.0000000Z,2018-02-25T14:00:00.0000000Z,2018-02-25T13:00:21.0000000Z,2018-02-25T13:55:09.0000000Z,1163.52,1165.21,1146.25,1153.75,38.83709975,82
2018-02-25T14:00:00.0000000Z,2018-02-25T15:00:00.0000000Z,2018-02-25T14:07:25.0000000Z,2018-02-25T14:59:13.0000000Z,1152.0,1153.68,1144.0,1144.0,66.5042909,85
2018-02-25T15:00:00.0000000Z,2018-02-25T16:00:00.0000000Z,2018-02-25T15:00:32.0000000Z,2018-02-25T15:58:14.0000000Z,1144.0,1156.13,1136.44,1155.0,236.89846931,291
2018-02-25T16:00:00.0000000Z,2018-02-25T17:00:00.0000000Z,2018-02-25T16:01:37.0000000Z,2018-02-25T16:58:04.0000000Z,1154.1,1162.2,1151.99,1158.99,37.66477997,63
2018-02-25T17:00:00.0000000Z,2018-02-25T18:00:00.0000000Z,2018-02-25T17:07:39.0000000Z,2018-02-25T17:41:58.0000000Z,1157.99,1164.11,1156.61,1164.11,11.11932857,20
2018-02-25T18:00:00.0000000Z,2018-02-25T19:00:00.0000000Z,2018-02-25T18:01:15.0000000Z,2018-02-25T18:54:50.0000000Z,1159.19,1170.91,1150.28,1159.25,55.4774592,91
2018-02-25T19:00:00.0000000Z,2018-02-25T20:00:00.0000000Z,2018-02-25T19:00:35.0000000Z,2018-02-25T19:59:05.0000000Z,1163.95,1170.25,1156.0,1161.58,75.47862571,110
2018-02-25T20:00:00.0000000Z,2018-02-25T21:00:00.0000000Z,2018-02-25T20:01:02.0000000Z,2018-02-25T20:54:06.0000000Z,1161.58,1170.08,1157.16,1164.97,163.01505265,140
2018-02-25T21:00:00.0000000Z,2018-02-25T22:00:00.0000000Z,2018-02-25T21:00:13.0000000Z,2018-02-25T21:59:56.0000000Z,1161.85,1171.24,1161.64,1166.07,78.92132572,63
2018-02-25T22:00:00.0000000Z,2018-02-25T23:00:00.0000000Z,2018-02-25T22:03:29.0000000Z,2018-02-25T22:59:20.0000000Z,1171.24,1189.21,1167.86,1189.21,44.08446481,110
2018-02-25T23:00:00.0000000Z,2018-02-26T00:00:00.0000000Z,2018-02-25T23:01:03.0000000Z,2018-02-25T23:59:20.0000000Z,1189.3,1193.49,1168.72,1170.02,43.98387028,133
2018-02-26T00:00:00.0000000Z,2018-02-26T01:00:00.0000000Z,2018-02-26T00:00:38.0000000Z,2018-02-26T00:59:57.0000000Z,1170.56,1172.4,1164.19,1165.31,42.95452446,66
2018-02-26T01:00:00.0000000Z,2018-02-26T02:00:00.0000000Z,2018-02-26T01:01:46.0000000Z,2018-02-26T01:59:18.0000000Z,1165.3,1179.13,1165.3,1179.13,42.24388605,66
2018-02-26T02:00:00.0000000Z,2018-02-26T03:00:00.0000000Z,2018-02-26T02:02:19.0000000Z,2018-02-26T02:56:55.0000000Z,1176.37,1187.96,1176.37,1186.79,104.1926036,93
2018-02-26T03:00:00.0000000Z,2018-02-26T04:00:00.0000000Z,2018-02-26T03:01:28.0000000Z,2018-02-26T03:58:34.0000000Z,1185.64,1185.64,1168.0,1168.0,22.29770343,44
2018-02-26T04:00:00.0000000Z,2018-02-26T05:00:00.0000000Z,2018-02-26T04:03:39.0000000Z,2018-02-26T04:59:44.0000000Z,1168.0,1174.99,1162.01,1173.0,42.37274598,100
2018-02-26T05:00:00.0000000Z,2018-02-26T06:00:00.0000000Z,2018-02-26T05:00:02.0000000Z,2018-02-26T05:55:24.0000000Z,1174.99,1174.99,1159.0,1162.55,19.74822008,71
2018-02-26T06:00:00.0000000Z,2018-02-26T07:00:00.0000000Z,2018-02-26T06:01:12.0000000Z,2018-02-26T06:59:52.0000000Z,1164.83,1166.85,1140.0,1144.95,85.6810953,134
2018-02-26T07:00:00.0000000Z,2018-02-26T08:00:00.0000000Z,2018-02-26T07:00:09.0000000Z,2018-02-26T07:59:46.0000000Z,1144.92,1150.0,1143.0,1150.0,180.1134512,239
2018-02-26T08:00:00.0000000Z,2018-02-26T09:00:00.0000000Z,2018-02-26T08:00:05.0000000Z,2018-02-26T08:59:13.0000000Z,1150.0,1150.0,1141.0,1149.56,114.31262622,340
2018-02-26T09:00:00.0000000Z,2018-02-26T10:00:00.0000000Z,2018-02-26T09:00:49.0000000Z,2018-02-26T09:57:37.0000000Z,1149.57,1157.87,1149.57,1153.37,61.6207559,67
2018-02-26T10:00:00.0000000Z,2018-02-26T11:00:00.0000000Z,2018-02-26T10:03:24.0000000Z,2018-02-26T10:57:02.0000000Z,1153.86,1172.13,1152.75,1167.0,63.4561501,98
2018-02-26T11:00:00.0000000Z,2018-02-26T12:00:00.0000000Z,2018-02-26T11:01:30.0000000Z,2018-02-26T11:57:32.0000000Z,1168.0,1180.3,1168.0,1180.17,39.09604019,87
2018-02-26T12:00:00.0000000Z,2018-02-26T13:00:00.0000000Z,2018-02-26T12:01:31.0000000Z,2018-02-26T12:59:51.0000000Z,1180.45,1197.77,1168.43,1197.16,102.36299708,148
2018-02-26T13:00:00.0000000Z,2018-02-26T14:00:00.0000000Z,2018-02-26T13:00:07.0000000Z,2018-02-26T13:59:07.0000000Z,1195.95,1264.65,1195.09,1231.86,556.29498314,808
2018-02-26T14:00:00.0000000Z,2018-02-26T15:00:00.0000000Z,2018-02-26T14:00:44.0000000Z,2018-02-26T14:59:27.0000000Z,1239.0,1272.17,1225.15,1240.72,321.86662591,299
2018-02-26T15:00:00.0000000Z,2018-02-26T16:00:00.0000000Z,2018-02-26T15:01:55.0000000Z,2018-02-26T15:58:51.0000000Z,1238.84,1244.81,1229.81,1242.8,91.73910162,124
2018-02-26T16:00:00.0000000Z,2018-02-26T17:00:00.0000000Z,2018-02-26T16:00:02.0000000Z,2018-02-26T16:59:17.0000000Z,1240.0,1256.91,1224.25,1231.95,139.51046098,181
2018-02-26T17:00:00.0000000Z,2018-02-26T18:00:00.0000000Z,2018-02-26T17:00:24.0000000Z,2018-02-26T17:57:55.0000000Z,1231.95,1240.0,1225.0,1240.0,56.42113169,59
2018-02-26T18:00:00.0000000Z,2018-02-26T19:00:00.0000000Z,2018-02-26T18:00:22.0000000Z,2018-02-26T18:59:31.0000000Z,1242.2,1247.09,1236.13,1244.62,69.48023671,71
2018-02-26T19:00:00.0000000Z,2018-02-26T20:00:00.0000000Z,2018-02-26T19:00:04.0000000Z,2018-02-26T19:59:38.0000000Z,1244.62,1246.46,1240.03,1243.0,74.26183842,83
2018-02-26T20:00:00.0000000Z,2018-02-26T21:00:00.0000000Z,2018-02-26T20:00:03.0000000Z,2018-02-26T20:59:24.0000000Z,1243.0,1244.0,1233.7,1241.85,136.3303362,111
2018-02-26T21:00:00.0000000Z,2018-02-26T22:00:00.0000000Z,2018-02-26T21:00:01.0000000Z,2018-02-26T21:56:38.0000000Z,1243.55,1266.0,1243.55,1252.62,156.94013516,173
2018-02-26T22:00:00.0000000Z,2018-02-26T23:00:00.0000000Z,2018-02-26T22:05:13.0000000Z,2018-02-26T22:52:33.0000000Z,1253.03,1258.0,1247.92,1250.55,27.68304554,38
2018-02-26T23:00:00.0000000Z,2018-02-27T00:00:00.0000000Z,2018-02-26T23:01:58.0000000Z,2018-02-26T23:59:59.0000000Z,1250.5,1253.06,1236.21,1245.98,115.97259891,126
2018-02-27T00:00:00.0000000Z,2018-02-27T01:00:00.0000000Z,2018-02-27T00:00:18.0000000Z,2018-02-27T00:58:45.0000000Z,1245.73,1257.43,1241.56,1255.01,14.00316263,35
2018-02-27T01:00:00.0000000Z,2018-02-27T02:00:00.0000000Z,2018-02-27T01:11:35.0000000Z,2018-02-27T01:56:32.0000000Z,1257.42,1257.43,1227.94,1231.89,59.6808685,91
2018-02-27T02:00:00.0000000Z,2018-02-27T03:00:00.0000000Z,2018-02-27T02:02:06.0000000Z,2018-02-27T02:59:58.0000000Z,1231.88,1231.89,1218.13,1224.84,29.83195308,64
2018-02-27T03:00:00.0000000Z,2018-02-27T04:00:00.0000000Z,2018-02-27T03:00:02.0000000Z,2018-02-27T03:57:13.0000000Z,1223.06,1241.88,1223.05,1241.88,40.84879658,49
2018-02-27T04:00:00.0000000Z,2018-02-27T05:00:00.0000000Z,2018-02-27T04:17:34.0000000Z,2018-02-27T04:56:17.0000000Z,1239.62,1244.79,1237.28,1244.22,56.98271947,18
2018-02-27T05:00:00.0000000Z,2018-02-27T06:00:00.0000000Z,2018-02-27T05:09:36.0000000Z,2018-02-27T05:54:30.0000000Z,1236.62,1255.0,1234.39,1253.04,20.09415422,29
2018-02-27T06:00:00.0000000Z,2018-02-27T07:00:00.0000000Z,2018-02-27T06:19:42.0000000Z,2018-02-27T06:45:25.0000000Z,1242.62,1249.56,1242.41,1249.56,13.21335005,19
2018-02-27T07:00:00.0000000Z,2018-02-27T08:00:00.0000000Z,2018-02-27T07:03:16.0000000Z,2018-02-27T07:59:07.0000000Z,1249.99,1286.64,1249.99,1279.96,168.43270418,201
2018-02-27T08:00:00.0000000Z,2018-02-27T09:00:00.0000000Z,2018-02-27T08:01:23.0000000Z,2018-02-27T08:56:52.0000000Z,1279.36,1298.69,1279.36,1290.3,59.47287849,88
2018-02-27T09:00:00.0000000Z,2018-02-27T10:00:00.0000000Z,2018-02-27T09:00:11.0000000Z,2018-02-27T09:55:35.0000000Z,1290.0,1294.24,1282.85,1290.0,51.15975645,74
2018-02-27T10:00:00.0000000Z,2018-02-27T11:00:00.0000000Z,2018-02-27T10:01:35.0000000Z,2018-02-27T10:55:45.0000000Z,1292.0,1292.0,1262.93,1266.97,30.29459508,48
2018-02-27T11:00:00.0000000Z,2018-02-27T12:00:00.0000000Z,2018-02-27T11:00:24.0000000Z,2018-02-27T11:56:28.0000000Z,1267.0,1279.99,1266.66,1279.99,43.76687259,102
2018-02-27T12:00:00.0000000Z,2018-02-27T13:00:00.0000000Z,2018-02-27T12:03:35.0000000Z,2018-02-27T12:59:53.0000000Z,1277.43,1280.0,1271.17,1275.0,92.53068057,49
2018-02-27T13:00:00.0000000Z,2018-02-27T14:00:00.0000000Z,2018-02-27T13:00:34.0000000Z,2018-02-27T13:58:47.0000000Z,1275.01,1289.61,1270.37,1289.48,116.94250627,93
2018-02-27T14:00:00.0000000Z,2018-02-27T15:00:00.0000000Z,2018-02-27T14:01:03.0000000Z,2018-02-27T14:59:06.0000000Z,1289.3,1289.77,1248.15,1254.38,278.8824164,252
2018-02-27T15:00:00.0000000Z,2018-02-27T16:00:00.0000000Z,2018-02-27T15:00:24.0000000Z,2018-02-27T15:58:35.0000000Z,1252.32,1252.4,1226.39,1237.62,92.24006343,142
2018-02-27T16:00:00.0000000Z,2018-02-27T17:00:00.0000000Z,2018-02-27T16:02:05.0000000Z,2018-02-27T16:52:05.0000000Z,1241.94,1245.0,1235.84,1244.37,35.85862302,61
2018-02-27T17:00:00.0000000Z,2018-02-27T18:00:00.0000000Z,2018-02-27T17:07:04.0000000Z,2018-02-27T17:47:32.0000000Z,1237.4,1243.11,1237.39,1239.41,10.17046047,12
2018-02-27T18:00:00.0000000Z,2018-02-27T19:00:00.0000000Z,2018-02-27T18:01:29.0000000Z,2018-02-27T18:56:30.0000000Z,1236.98,1236.98,1229.6,1233.62,27.754363809,63
2018-02-27T19:00:00.0000000Z,2018-02-27T20:00:00.0000000Z,2018-02-27T19:01:15.0000000Z,2018-02-27T19:49:45.0000000Z,1233.94,1248.91,1233.94,1245.03,105.557480949,103
2018-02-27T20:00:00.0000000Z,2018-02-27T21:00:00.0000000Z,2018-02-27T20:02:14.0000000Z,2018-02-27T20:58:01.0000000Z,1244.91,1248.24,1236.39,1241.7,60.69061109,45
2018-02-27T21:00:00.0000000Z,2018-02-27T22:00:00.0000000Z,2018-02-27T21:06:19.0000000Z,2018-02-27T21:50:51.0000000Z,1239.24,1249.59,1239.24,1249.59,26.96172966,42
2018-02-27T22:00:00.0000000Z,2018-02-27T23:00:00.0000000Z,2018-02-27T22:01:14.0000000Z,2018-02-27T22:59:51.0000000Z,1249.96,1255.0,1246.63,1249.45,23.161032209,51
2018-02-27T23:00:00.0000000Z,2018-02-28T00:00:00.0000000Z,2018-02-27T23:07:49.0000000Z,2018-02-27T23:59:33.0000000Z,1249.68,1249.68,1233.62,1233.62,36.11542962,67
2018-02-28T00:00:00.0000000Z,2018-02-28T01:00:00.0000000Z,2018-02-28T00:00:27.0000000Z,2018-02-28T00:53:13.0000000Z,1233.42,1240.31,1232.68,1237.18,12.55479579,23
2018-02-28T01:00:00.0000000Z,2018-02-28T02:00:00.0000000Z,2018-02-28T01:02:19.0000000Z,2018-02-28T01:56:06.0000000Z,1235.94,1246.37,1235.94,1246.37,11.3973561,29
2018-02-28T02:00:00.0000000Z,2018-02-28T03:00:00.0000000Z,2018-02-28T02:00:17.0000000Z,2018-02-28T02:32:58.0000000Z,1246.37,1252.56,1244.6,1244.6,17.64953954,29
2018-02-28T03:00:00.0000000Z,2018-02-28T04:00:00.0000000Z,2018-02-28T03:00:27.0000000Z,2018-02-28T03:51:58.0000000Z,1243.0,1276.07,1241.2,1266.55,101.517785749,148
2018-02-28T04:00:00.0000000Z,2018-02-28T05:00:00.0000000Z,2018-02-28T04:06:27.0000000Z,2018-02-28T04:58:35.0000000Z,1265.8,1271.65,1258.63,1258.98,41.860834859,87
2018-02-28T05:00:00.0000000Z,2018-02-28T06:00:00.0000000Z,2018-02-28T05:06:56.0000000Z,2018-02-28T05:57:25.0000000Z,1260.61,1262.7,1257.37,1257.37,10.80268281,26
2018-02-28T06:00:00.0000000Z,2018-02-28T07:00:00.0000000Z,2018-02-28T06:06:44.0000000Z,2018-02-28T06:58:21.0000000Z,1257.88,1270.6,1238.27,1243.27,72.417632359,218
2018-02-28T07:00:00.0000000Z,2018-02-28T08:00:00.0000000Z,2018-02-28T07:01:29.0000000Z,2018-02-28T07:53:33.0000000Z,1244.03,1247.93,1232.67,1242.16,74.97603772,92
2018-02-28T08:00:00.0000000Z,2018-02-28T09:00:00.0000000Z,2018-02-28T08:17:05.0000000Z,2018-02-28T08:59:39.0000000Z,1243.83,1243.83,1205.01,1205.52,105.7306495,195
2018-02-28T09:00:00.0000000Z,2018-02-28T10:00:00.0000000Z,2018-02-28T09:00:19.0000000Z,2018-02-28T09:58:11.0000000Z,1205.59,1220.42,1199.87,1214.39,157.09981517,136
2018-02-28T10:00:00.0000000Z,2018-02-28T11:00:00.0000000Z,2018-02-28T10:04:11.0000000Z,2018-02-28T10:58:14.0000000Z,1219.96,1224.7,1210.76,1216.37,21.32306583,57
2018-02-28T11:00:00.0000000Z,2018-02-28T12:00:00.0000000Z,2018-02-28T11:00:55.0000000Z,2018-02-28T11:54:54.0000000Z,1216.37,1231.0,1211.09,1216.46,49.20767363,74
2018-02-28T12:00:00.0000000Z,2018-02-28T13:00:00.0000000Z,2018-02-28T12:03:41.0000000Z,2018-02-28T12:58:59.0000000Z,1216.57,1220.58,1199.87,1200.57,65.90896306,105
2018-02-28T13:00:00.0000000Z,2018-02-28T14:00:00.0000000Z,2018-02-28T13:01:18.0000000Z,2018-02-28T13:56:13.0000000Z,1200.44,1210.9,1195.62,1210.36,84.98238491,115
2018-02-28T14:00:00.0000000Z,2018-02-28T15:00:00.0000000Z,2018-02-28T14:02:29.0000000Z,2018-02-28T14:55:42.0000000Z,1210.02,1219.69,1206.37,1219.69,48.18680001,40
2018-02-28T15:00:00.0000000Z,2018-02-28T16:00:00.0000000Z,2018-02-28T15:03:21.0000000Z,2018-02-28T15:56:29.0000000Z,1218.0,1224.73,1217.41,1217.41,30.62676034,38
2018-02-28T16:00:00.0000000Z,2018-02-28T17:00:00.0000000Z,2018-02-28T16:03:17.0000000Z,2018-02-28T16:54:55.0000000Z,1217.41,1218.41,1207.7,1207.7,37.30441898,63
2018-02-28T17:00:00.0000000Z,2018-02-28T18:00:00.0000000Z,2018-02-28T17:00:17.0000000Z,2018-02-28T17:58:41.0000000Z,1207.62,1221.45,1207.62,1211.01,33.27978781,74
2018-02-28T18:00:00.0000000Z,2018-02-28T19:00:00.0000000Z,2018-02-28T18:01:38.0000000Z,2018-02-28T18:56:49.0000000Z,1213.0,1221.47,1213.0,1214.68,27.72491596,40
2018-02-28T19:00:00.0000000Z,2018-02-28T20:00:00.0000000Z,2018-02-28T19:08:27.0000000Z,2018-02-28T19:59:31.0000000Z,1220.82,1228.0,1217.5,1228.0,46.70752551,29
2018-02-28T20:00:00.0000000Z,2018-02-28T21:00:00.0000000Z,2018-02-28T20:00:30.0000000Z,2018-02-28T20:56:13.0000000Z,1227.99,1248.26,1227.99,1237.49,172.69324524,106
2018-02-28T21:00:00.0000000Z,2018-02-28T22:00:00.0000000Z,2018-02-28T21:02:28.0000000Z,2018-02-28T21:59:41.0000000Z,1237.1,1244.02,1224.76,1224.76,25.73132782,69
2018-02-28T22:00:00.0000000Z,2018-02-28T23:00:00.0000000Z,2018-02-28T22:00:26.0000000Z,2018-02-28T22:58:35.0000000Z,1228.01,1228.01,1210.83,1210.83,10.2670608,27
2018-02-28T23:00:00.0000000Z,2018-03-01T00:00:00.0000000Z,2018-02-28T23:01:26.0000000Z,2018-02-28T23:59:10.0000000Z,1210.83,1211.5,1195.33,1196.29,100.04387089,112
2018-03-01T00:00:00.0000000Z,2018-03-01T01:00:00.0000000Z,2018-03-01T00:04:25.0000000Z,2018-03-01T00:58:05.0000000Z,1199.03,1206.4,1185.13,1206.24,40.63506774,104
2018-03-01T01:00:00.0000000Z,2018-03-01T02:00:00.0000000Z,2018-03-01T01:01:46.0000000Z,2018-03-01T01:59:37.0000000Z,1206.22,1206.45,1202.74,1206.45,18.11091449,23
2018-03-01T02:00:00.0000000Z,2018-03-01T03:00:00.0000000Z,2018-03-01T02:02:47.0000000Z,2018-03-01T02:58:37.0000000Z,1211.7,1215.86,1196.06,1205.58,58.92364203,43
2018-03-01T03:00:00.0000000Z,2018-03-01T04:00:00.0000000Z,2018-03-01T03:01:23.0000000Z,2018-03-01T03:44:40.0000000Z,1205.57,1205.57,1199.68,1199.68,22.76830138,18
2018-03-01T04:00:00.0000000Z,2018-03-01T05:00:00.0000000Z,2018-03-01T04:09:47.0000000Z,2018-03-01T04:51:20.0000000Z,1205.81,1220.32,1205.81,1220.32,29.26131929,54
2018-03-01T05:00:00.0000000Z,2018-03-01T06:00:00.0000000Z,2018-03-01T05:34:23.0000000Z,2018-03-01T05:59:01.0000000Z,1220.38,1222.35,1216.88,1216.88,27.74073136,34
2018-03-01T06:00:00.0000000Z,2018-03-01T07:00:00.0000000Z,2018-03-01T06:01:04.0000000Z,2018-03-01T06:56:28.0000000Z,1216.88,1217.65,1209.61,1213.0,19.23530968,51
2018-03-01T07:00:00.0000000Z,2018-03-01T08:00:00.0000000Z,2018-03-01T07:02:59.0000000Z,2018-03-01T07:57:13.0000000Z,1214.62,1235.0,1214.62,1228.62,81.15052992,110
2018-03-01T08:00:00.0000000Z,2018-03-01T09:00:00.0000000Z,2018-03-01T08:02:11.0000000Z,2018-03-01T08:58:08.0000000Z,1236.03,1246.67,1233.22,1241.99,90.83137472,91
2018-03-01T09:00:00.0000000Z,2018-03-01T10:00:00.0000000Z,2018-03-01T09:03:35.0000000Z,2018-03-01T09:59:56.0000000Z,1242.99,1305.0,1242.99,1274.51,282.14245588,415
2018-03-01T10:00:00.0000000Z,2018-03-01T11:00:00.0000000Z,2018-03-01T10:00:00.0000000Z,2018-03-01T10:59:56.0000000Z,1273.73,1305.93,1270.0,1289.76,240.68774799,300
2018-03-01T11:00:00.0000000Z,2018-03-01T12:00:00.0000000Z,2018-03-01T11:00:30.0000000Z,2018-03-01T11:59:56.0000000Z,1289.99,1304.17,1288.0,1288.0,107.8236223,152
2018-03-01T12:00:00.0000000Z,2018-03-01T13:00:00.0000000Z,2018-03-01T12:04:40.0000000Z,2018-03-01T12:58:45.0000000Z,1288.0,1289.5,1262.51,1262.51,87.51094566,149
2018-03-01T13:00:00.0000000Z,2018-03-01T14:00:00.0000000Z,2018-03-01T13:00:07.0000000Z,2018-03-01T13:55:31.0000000Z,1262.48,1278.09,1256.84,1261.65,90.78180494,130
2018-03-01T14:00:00.0000000Z,2018-03-01T15:00:00.0000000Z,2018-03-01T14:00:04.0000000Z,2018-03-01T14:59:33.0000000Z,1262.34,1276.82,1262.34,1270.49,73.72965762,91
2018-03-01T15:00:00.0000000Z,2018-03-01T16:00:00.0000000Z,2018-03-01T15:02:36.0000000Z,2018-03-01T15:56:06.0000000Z,1270.49,1277.45,1263.32,1277.45,100.4341044,97
2018-03-01T16:00:00.0000000Z,2018-03-01T17:00:00.0000000Z,2018-03-01T16:00:22.0000000Z,2018-03-01T16:59:46.0000000Z,1275.08,1289.99,1275.08,1286.88,54.69596323,101
